url_length,num_dots,num_hyphens,uses_ip_domain,has_at_symbol,uses_https,num_subdomains,suspicious_keyword_count,uses_punycode,domain_entropy,has_password_field,num_forms,external_form_action,num_iframes,external_links_ratio,has_hidden_inputs,label
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.585,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
24,1,1,0,0,1,0,0,0,3.6402,0,0,0,0,0.0,0,0
45,2,1,0,0,1,1,0,0,3.7804,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,2.9183,0,0,0,0,0.0,0,0
41,2,1,0,0,0,1,0,0,4.1944,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
41,2,0,0,0,1,1,0,0,4.2028,0,0,0,0,0.0,0,1
74,2,0,0,0,1,1,0,0,3.0391,0,0,0,0,0.0,0,1
27,1,0,0,0,1,0,0,0,3.281,0,0,0,0,0.0,0,0
39,2,0,0,0,1,1,0,0,3.7899,0,0,0,0,0.0,0,1
22,1,0,0,0,1,0,0,0,2.6612,0,0,0,0,0.0,0,0
15,1,0,0,0,1,0,0,0,2.2516,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
22,2,0,0,0,1,1,0,0,3.027,0,0,0,0,0.0,0,0
36,2,0,0,0,1,1,0,0,3.5599,0,0,0,0,0.0,0,1
43,2,2,0,0,1,1,0,0,4.1241,0,0,0,0,0.0,0,1
44,1,0,0,0,1,0,0,0,3.8253,0,0,0,0,0.0,0,1
24,1,0,0,0,1,0,0,0,3.2402,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,2.7219,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
57,1,1,0,0,1,0,0,0,3.5464,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
41,2,0,0,0,0,1,0,0,4.1607,0,0,0,0,0.0,0,1
37,2,2,0,0,1,1,0,0,4.1106,0,0,0,0,0.0,0,1
48,2,1,0,0,1,1,0,0,4.0044,0,0,0,0,0.0,0,1
35,2,0,0,0,1,1,0,0,3.6714,0,0,0,0,0.0,0,1
48,2,0,0,0,1,1,1,0,3.2028,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.7255,0,0,0,0,0.0,0,0
22,2,0,0,0,1,1,0,0,3.3927,0,0,0,0,0.0,0,0
136,1,1,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,2.8454,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.6416,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,0
39,2,0,0,0,0,1,0,0,4.2028,0,0,0,0,0.0,0,1
24,1,0,0,0,1,0,0,0,3.0566,0,0,0,0,0.0,0,0
27,2,0,0,0,1,1,0,0,2.8424,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,0
41,2,0,0,0,0,1,0,0,4.1241,0,0,0,0,0.0,0,1
35,2,2,0,0,1,1,1,0,3.9791,0,0,0,0,0.0,0,1
22,1,0,0,0,1,0,0,0,3.5466,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
36,2,1,0,0,1,1,0,0,3.8231,0,0,0,0,0.0,0,1
21,1,1,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
43,2,1,0,0,1,1,0,0,3.6477,0,0,0,0,0.0,0,1
34,2,0,0,0,0,1,0,0,3.9121,0,0,0,0,0.0,0,1
52,2,1,0,0,1,1,0,0,4.1896,0,0,0,0,0.0,0,1
25,1,0,0,0,1,0,0,0,3.625,0,0,0,0,0.0,0,0
25,1,0,0,0,1,0,0,0,3.2806,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.0272,0,0,0,0,0.0,0,0
36,2,2,0,0,1,1,0,0,3.3838,0,0,0,0,0.0,0,1
44,2,0,0,0,1,1,0,0,4.1179,0,0,0,0,0.0,0,1
26,1,1,0,0,1,0,0,0,3.4548,0,0,0,0,0.0,0,0
44,2,3,0,0,1,1,0,0,3.9929,0,0,0,0,0.0,0,1
44,2,1,0,0,1,1,0,0,4.0062,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,2.1556,0,0,0,0,0.0,0,0
24,1,0,0,0,1,0,0,0,3.4566,0,0,0,0,0.0,0,0
37,2,1,0,0,0,1,0,0,4.0733,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
32,2,0,0,0,1,1,1,0,3.6753,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,1
57,2,0,0,0,1,1,0,0,3.6842,0,0,0,0,0.0,0,1
375,1,0,0,0,1,0,0,0,3.7736,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
23,1,0,0,0,1,0,0,0,3.182,0,0,0,0,0.0,0,0
26,2,1,0,0,1,1,0,0,3.8366,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
15,1,0,0,0,1,0,0,0,2.2516,0,0,0,0,0.0,0,0
26,1,0,0,0,1,0,0,0,3.3816,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
42,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
82,2,0,0,0,1,1,1,0,3.8693,0,0,0,0,0.0,0,1
36,2,0,0,0,1,1,0,0,3.2359,0,0,0,0,0.0,0,1
31,2,0,0,0,1,1,1,0,3.3863,0,0,0,0,0.0,0,1
44,2,1,0,0,1,1,0,0,4.0004,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.3788,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.8464,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,2.4056,0,0,0,0,0.0,0,0
23,1,1,0,0,1,0,0,0,3.3249,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,2.914,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.1281,0,0,0,0,0.0,0,0
80,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.5216,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
47,2,1,0,0,0,1,0,0,4.4775,0,0,0,0,0.0,0,1
42,2,0,0,0,1,1,0,0,4.3091,0,0,0,0,0.0,0,1
24,1,0,0,0,1,0,0,0,3.3232,0,0,0,0,0.0,0,0
22,1,1,0,0,1,0,0,0,3.1808,0,0,0,0,0.0,0,0
44,1,0,0,0,1,0,0,0,3.5466,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
43,1,0,0,0,1,0,0,0,3.585,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.9219,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
38,2,1,0,0,1,1,0,0,3.6537,0,0,0,0,0.0,0,1
34,2,0,0,0,1,1,0,0,4.0839,0,0,0,0,0.0,0,1
26,1,1,0,0,1,0,0,0,3.2928,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.2359,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
31,2,0,0,0,1,1,0,0,4.0018,0,0,0,0,0.0,0,1
25,2,1,0,0,1,1,0,0,3.5778,0,0,0,0,0.0,0,1
42,2,0,0,0,1,1,0,0,4.1879,0,0,0,0,0.0,0,1
25,1,0,0,0,1,0,0,0,3.625,0,0,0,0,0.0,0,0
35,2,1,0,0,1,1,0,0,3.8543,0,0,0,0,0.0,0,1
24,1,0,0,0,1,0,0,0,2.8159,0,0,0,0,0.0,0,0
25,1,0,0,0,1,0,0,0,3.5,0,0,0,0,0.0,0,0
27,2,0,0,0,1,1,0,0,3.3249,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,2.8963,0,0,0,0,0.0,0,0
38,2,0,0,0,0,1,0,0,3.7337,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
31,2,1,0,0,1,1,0,0,3.4251,0,0,0,0,0.0,0,1
40,2,1,0,0,1,1,0,0,4.2622,0,0,0,0,0.0,0,1
42,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,1
44,3,1,0,0,0,2,0,0,4.1549,0,0,0,0,0.0,0,1
51,2,1,0,0,1,1,0,0,4.162,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
29,2,0,0,0,1,1,1,0,3.2464,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
42,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,1
136,1,1,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,1
61,2,3,0,0,1,1,1,0,4.0353,0,0,0,0,0.0,0,1
35,2,0,0,0,1,1,0,0,3.2575,0,0,0,0,0.0,0,1
43,2,0,0,0,1,1,0,0,3.6764,0,0,0,0,0.0,0,1
39,2,0,0,0,1,1,0,0,3.7337,0,0,0,0,0.0,0,1
39,1,2,0,0,1,0,0,0,3.8253,0,0,0,0,0.0,0,1
